"GRCh38-VAMP3"	"GRCh38"	"VAMP3"	0.00744186046511628	0.00545989080218396	0.0437062937062937	0.0440835266821346	"GRCh38-VAMP3"
"GRCh38-PARK7"	"GRCh38"	"PARK7"	0.049922480620155	0.0558588828223436	0.197202797202797	0.292674842558833	"GRCh38-PARK7"
"GRCh38-RERE"	"GRCh38"	"RERE"	0.00558139534883721	0.00839983200335993	0.0391608391608392	0.0682797480941332	"GRCh38-RERE"
"GRCh38-ENO1"	"GRCh38"	"ENO1"	0.241550387596899	0.231835363292734	0.367482517482517	0.826980444149818	"GRCh38-ENO1"
"GRCh38-CLSTN1"	"GRCh38"	"CLSTN1"	0.00434108527131783	0.00755984880302394	0.0398601398601399	0.0477295326483262	"GRCh38-CLSTN1"
"GRCh38-CTNNBIP1"	"GRCh38"	"CTNNBIP1"	0.00310077519379845	0.00503989920201596	0.020979020979021	0.0241962214119987	"GRCh38-CTNNBIP1"
"GRCh38-LZIC"	"GRCh38"	"LZIC"	0.00434108527131783	0.00419991600167997	0.0230769230769231	0.0361286045740802	"GRCh38-LZIC"
"GRCh38-UBE4B"	"GRCh38"	"UBE4B"	0.0027906976744186	0.00587988240235195	0.022027972027972	0.040437520715943	"GRCh38-UBE4B"
"GRCh38-KIF1B"	"GRCh38"	"KIF1B"	0.00868217054263566	0.0109197816043679	0.0629370629370629	0.0974477958236659	"GRCh38-KIF1B"
"GRCh38-PGD"	"GRCh38"	"PGD"	0.0145736434108527	0.0109197816043679	0.0398601398601399	0.0424262512429566	"GRCh38-PGD"
"GRCh38-DFFA"	"GRCh38"	"DFFA"	0.00496124031007752	0.00209995800083998	0.0230769230769231	0.0218760357971495	"GRCh38-DFFA"
"GRCh38-CASZ1"	"GRCh38"	"CASZ1"	0.0114728682170543	0.00965980680386392	0.0716783216783217	0.0822008617832284	"GRCh38-CASZ1"
"GRCh38-TARDBP"	"GRCh38"	"TARDBP"	0.00775193798449612	0.00713985720285594	0.0587412587412587	0.0822008617832284	"GRCh38-TARDBP"
"GRCh38-SRM"	"GRCh38"	"SRM"	0.0248062015503876	0.0235195296094078	0.048951048951049	0.0861783228372556	"GRCh38-SRM"
"GRCh38-MTOR"	"GRCh38"	"MTOR"	0.00310077519379845	0.00419991600167997	0.0265734265734266	0.0258534968511767	"GRCh38-MTOR"
"GRCh38-MAD2L2"	"GRCh38"	"MAD2L2"	0.00713178294573643	0.00419991600167997	0.013986013986014	0.0381173351010938	"GRCh38-MAD2L2"
"GRCh38-NPPA"	"GRCh38"	"NPPA"	0.155348837209302	0.47585048299034	3.31643356643357	5.34902220749088	"GRCh38-NPPA"
